date,Period,Personal consumption expenditures (PCE),PCE excluding food and energy,FT core
1982-11-01,Three months,4.654798839214336,5.632768929960141,4.208316717408212
1982-10-01,Three months,4.687844778721595,6.018962994473198,4.650498217437069
1982-09-01,Three months,4.818039476698122,6.077934403593344,4.7269528070015845
1982-08-01,Three months,6.705501361788779,6.637805988933909,5.332344053732211
1982-07-01,Three months,7.922228625098482,6.994775530828878,5.804964521572322
1982-06-01,Three months,5.61119706720139,5.926029477868,4.853190074829086
1982-05-01,Three months,3.659495565039328,5.6516330882799615,4.560567968719549
1982-04-01,Three months,2.4577416938884156,4.9844278520766006,4.445090347905006
1982-03-01,Three months,4.705306653811103,5.89562760839486,4.958544564651724
1982-02-01,Three months,4.920293618489002,5.612994752724698,5.00868200301475
1982-01-01,Three months,5.9099260204121595,6.449424690305916,5.153237341855535
1981-12-01,Three months,5.31746216622313,6.378803603090577,5.050126301452607
1981-11-01,Three months,6.571094864686744,7.59392024887835,5.628403768982999
1981-10-01,Three months,6.9492845263108505,7.963338107451934,6.052067229056422
1981-09-01,Three months,7.59108703766902,7.992153661171009,6.533434368793277
1981-08-01,Three months,6.71123209780875,7.320086922478519,6.044649795181396
1981-07-01,Three months,5.9622033920622375,7.40303700582321,5.995139704239129
1981-06-01,Three months,5.25947680062564,7.556221866898882,5.83949088342195
1981-05-01,Three months,6.516606706400663,7.799456897238932,6.108171948644071
1981-04-01,Three months,8.925677695277546,7.974895846532504,6.557536848821359
1981-03-01,Three months,11.215815158157882,8.96080767026486,7.017114391168576
1981-02-01,Three months,11.00190079392991,9.157697273396725,7.240412029189991
1981-01-01,Three months,10.135896239407248,9.407794517194624,7.238917266829741
1980-12-01,Three months,9.442038757992588,9.21121489077137,7.097577143372434
1980-11-01,Three months,10.64670734539197,10.70333573579716,7.63407549629269
1980-10-01,Three months,10.727727128501696,10.42066409709479,7.339885667587582
1980-09-01,Three months,10.624816118022284,9.892658426271606,7.543467806511908
1980-08-01,Three months,9.343394461644849,8.683682238467272,6.780863037295362
1980-07-01,Three months,9.105082266819831,9.042430611873154,7.099478747382506
1980-06-01,Three months,8.000488198699319,8.227850702746519,7.24664069190169
1980-05-01,Three months,10.586329649076331,9.363926100263376,8.093717033201788
1980-04-01,Three months,11.931448441296212,10.19310560960851,10.04476922499979
1980-03-01,Three months,14.295902922650239,11.280109888920343,10.551451254514108
1980-02-01,Three months,12.551000971173076,10.36203003880054,10.106405553195579
1980-01-01,Three months,10.827816973823602,8.803720726513964,9.60910260734503
1979-12-01,Three months,9.815563494861257,8.677019919809648,9.29860635137788
1979-11-01,Three months,10.001878118501018,8.519527368994684,9.37547912659916
1979-10-01,Three months,10.312674446506698,8.62665986728901,9.58519338462875
1979-09-01,Three months,10.07487391127988,7.64305038364097,9.10461737210151
1979-08-01,Three months,9.827325868741665,7.123741948406104,9.171453494964238
1979-07-01,Three months,11.010384828473207,8.003622193920922,9.122019127584128
1979-06-01,Three months,12.25327682732804,9.831340421406365,9.310172574765595
1979-05-01,Three months,12.056321548309112,9.889722367712995,8.94372312566531
1979-04-01,Three months,9.84473809074875,7.549248910922612,6.299706847138659
1979-03-01,Three months,8.601373687033087,5.802538438061022,6.090759044071607
1979-02-01,Three months,7.251618379992664,5.024466575027664,5.947466026761446
1979-01-01,Three months,7.396052831089905,5.908059142288891,5.891703982914569
1978-12-01,Three months,7.572700272452448,6.8458627897338475,6.140030573512686
1978-11-01,Three months,8.006897597303443,7.648333279816444,6.516638002519191
1978-10-01,Three months,7.747944409470353,7.638381777006864,6.183272970004496
1978-09-01,Three months,6.679366560163191,7.018057037904057,5.865113407161508
1978-08-01,Three months,7.0393257119426345,6.940209535292774,5.892714712156209
1978-07-01,Three months,7.928079906419772,7.166856868774674,5.529831986851751
1978-06-01,Three months,8.838733326181547,7.41394020925108,5.665161597196223
1978-05-01,Three months,8.816215076992817,7.348176054382716,5.921407803098162
1978-04-01,Three months,7.742230456064569,6.480160781559108,5.606493753730845
1978-03-01,Three months,7.027116675837575,6.278341404590004,5.394902734410115
1978-02-01,Three months,6.340955777629609,6.163217345195293,5.163258599002717
1978-01-01,Three months,6.802092298314433,6.724849002165678,5.447426588341729
1977-12-01,Three months,6.271378803601957,6.240151816516515,5.013301855786294
1977-11-01,Three months,5.814783545424129,5.843940091890643,5.0212869667543405
1977-10-01,Three months,5.360902068170503,5.736408021929673,5.142100471479772
1977-09-01,Three months,5.582656991194446,6.29689477837696,5.168541553844351
1977-08-01,Three months,6.353663213616323,7.046596684481199,5.815345687711465
1977-07-01,Three months,6.527216670628722,7.125682985745385,5.680300186498481
1977-06-01,Three months,6.792655206958731,6.5975792677924305,5.634720888924104
1977-05-01,Three months,6.542841734463489,5.864822706103556,5.128505687896049
1977-04-01,Three months,7.718193397567008,6.298411849795271,5.497722285809909
1977-03-01,Three months,7.7206732899307795,6.7955432563934215,6.2439362095088224
1977-02-01,Three months,7.969993499182859,7.295158885203645,5.947706956750051
1977-01-01,Three months,6.57249187599207,6.619176783721192,5.474557244297974
1976-12-01,Three months,6.329702645153401,6.115945286316338,5.291714332572938
1976-11-01,Three months,6.336669711377696,6.298217188225208,5.625897848044763
1976-10-01,Three months,6.742507527239039,6.820231298750579,5.537977460086346
1976-09-01,Three months,6.6732659224978175,7.065980690160334,5.5619451121143495
1976-08-01,Three months,6.1507357800401286,6.3087066906062805,5.1545834961407975
1976-07-01,Three months,5.83662439699395,5.8639546773329165,5.114636209560422
1976-06-01,Three months,4.65709789692812,5.204306156799388,4.702515673314547
1976-05-01,Three months,3.4647748017904156,4.880271626139221,4.8470192330807285
1976-04-01,Three months,2.0446345295476176,4.572868943134423,4.716486965901039
1976-03-01,Three months,2.669875692873469,5.075425722147853,4.937330925752494
1976-02-01,Three months,4.3243440877028805,6.242348707279666,5.561595133219975
1976-01-01,Three months,6.4817939402420865,7.360155044374017,5.909085014852415
1975-12-01,Three months,7.339794199074601,7.3049263430587486,6.204787280557277
1975-11-01,Three months,7.096815976997428,7.034338123030159,6.134189812782417
1975-10-01,Three months,6.209388656025805,5.692548281547727,5.410170021592894
1975-09-01,Three months,7.380448204444789,6.180118629992282,5.363464867130619
1975-08-01,Three months,7.937301644894568,5.944537791729809,5.348858304436527
1975-07-01,Three months,7.793950640612213,6.2851974528497,5.521599051881103
1975-06-01,Three months,5.590910251328007,5.747504666810688,5.241153868010528
1975-05-01,Three months,4.394275343581788,5.88914494884718,5.151316543756663
1975-04-01,Three months,4.988917537355686,7.087809744642559,5.35348962162692
1975-03-01,Three months,6.1755769587400255,7.487384361315197,6.017779086192312
1975-02-01,Three months,8.105888986102027,8.280753716150668,7.126099444665476
1975-01-01,Three months,9.000384151797093,8.376265105793879,7.30343096563397
1974-12-01,Three months,9.420485715842574,9.249420867653125,7.270276072965038
1974-11-01,Three months,10.496170211097278,10.084709794337044,7.61670917610532
1974-10-01,Three months,11.794318646350277,11.102589386946903,8.305024394359759
1974-09-01,Three months,11.884954848764085,11.555864803034076,8.769033823207497
1974-08-01,Three months,11.05052851010393,12.124117842043237,9.031956956523928
1974-07-01,Three months,10.789190771040591,12.119840214489042,8.643763706130606
1974-06-01,Three months,10.65307731861247,11.50899609457612,8.699891845528107
1974-05-01,Three months,12.020816020585489,10.42416335942098,8.48728183469156
1974-04-01,Three months,12.817016817616867,9.00993690692542,7.683514046667893
1974-03-01,Three months,13.945500206943828,7.902564374188614,7.2729859030884505
1974-02-01,Three months,12.431773297071413,6.940309489565788,6.4843962616165065
1974-01-01,Three months,10.907470808471409,6.291803413264296,5.583189925307689
1973-12-01,Three months,9.198763847261393,5.8494387775561485,5.220106042639215
1973-11-01,Three months,7.366002936816041,5.645359038385123,5.00991792583376
1973-10-01,Three months,8.79501406150811,5.563599606162084,4.899548833340874
1973-09-01,Three months,7.915967042177474,5.733207482178382,4.834160525205698
1973-08-01,Three months,8.669166279393824,5.430262735591773,4.430348568936456
1973-07-01,Three months,5.8548830585437805,5.104568923054198,4.083172173744846
1973-06-01,Three months,7.466848944854343,5.741744004179217,4.786942577187017
1973-05-01,Three months,8.064650072777013,5.617393642335644,4.706133536957626
1973-04-01,Three months,8.206045490030323,5.3204417321171205,4.829098688844834
1973-03-01,Three months,6.321149260528203,3.1730695754367266,4.089652112104375
1973-02-01,Three months,4.680891275363042,2.744266093114711,3.6068148831739695
1973-01-01,Three months,3.7354492345448964,2.532321685388883,3.4733809992010256
1972-12-01,Three months,2.956834504348893,2.5155435298857665,3.5262695959974675
1972-11-01,Three months,3.4876605456908516,2.6523519172182652,3.3785033826948228
1972-10-01,Three months,3.4594291713730074,2.437581487000573,3.1505415405396713
1972-09-01,Three months,4.480354318976731,3.368127441975055,3.7532928663635405
1972-08-01,Three months,3.2452507649117557,2.837547398255369,3.575567697583852
1972-07-01,Three months,2.9624088400313386,2.918377752202761,3.4613271109393207
1972-06-01,Three months,2.1180955594038986,2.7022400515026135,3.1359155804812024
1972-05-01,Three months,2.0826166278048452,2.6703875133518906,2.8772062132419345
1972-04-01,Three months,2.788629622654426,2.8269422371504316,3.1405627924908885
1972-03-01,Three months,3.8579248480661077,3.628975047027949,3.824302494918699
1972-02-01,Three months,4.903719360799763,4.1143082242830475,3.913914299465947
1972-01-01,Three months,4.119050018320647,3.9335912626497382,3.6762549188292217
1971-12-01,Three months,3.0577499352760107,2.8213998458013423,3.0694777585147124
1971-11-01,Three months,2.059984871290177,2.22229304516961,2.9378320725920464
1971-10-01,Three months,2.4003030577366857,1.8676247865341722,3.084320504997136
1971-09-01,Three months,3.0013367896874366,2.7840128076009663,3.6474997956410435
1971-08-01,Three months,4.215474407383613,3.733401679291104,3.9864069193288367
1971-07-01,Three months,4.738807249396992,4.971095548933802,4.494967116065376
1971-06-01,Three months,5.124356284989107,4.931315186540375,4.559190240293429
1971-05-01,Three months,4.651326907756337,4.6146339891304455,4.256792633409556
1971-04-01,Three months,4.134344550391766,4.377477580590239,4.027411363248417
1971-03-01,Three months,3.389786224283342,4.473783501713791,4.14883658078793
1971-02-01,Three months,3.854544934453874,5.230730393395122,4.624168746126557
1971-01-01,Three months,4.281598430526468,5.799182215515275,4.880053405831067
1970-12-01,Three months,5.468246241100516,6.212312629816141,4.956759478081385
1970-11-01,Three months,5.493272814314487,5.853249032421615,4.535460372788722
1970-10-01,Three months,4.940910596438486,5.14359380140732,4.342237270259036
1970-09-01,Three months,4.392350032907499,4.676882970619323,4.198444714811937
1970-08-01,Three months,3.6077939914797907,4.430030856802514,4.090453750677244
1970-07-01,Three months,3.829103525713662,4.466354532010541,4.091350533032766
1970-06-01,Three months,4.419690220461203,4.525202712669563,4.023364267631338
1970-05-01,Three months,4.3670650605141415,4.583386585537941,4.155361075207221
1970-04-01,Three months,4.704840037974267,4.704371622258874,4.191008073612033
1970-03-01,Three months,4.080039367493549,4.430679676249927,4.191646465967144
1970-02-01,Three months,4.959586921572101,4.426665886105452,4.125829576362706
1970-01-01,Three months,5.111620000902861,4.423075045351843,4.191604402022897
1969-12-01,Three months,5.042296583403805,4.840128747748307,4.15792060677894
1969-11-01,Three months,4.867100530349178,4.965183143309648,4.338840434932051
1969-10-01,Three months,4.203861065209713,4.536383632235674,3.846363766477642
1969-09-01,Three months,4.617039651952082,4.684884490770402,4.204402125538726
1969-08-01,Three months,4.904678462815837,4.446440204287749,4.050461604916335
1969-07-01,Three months,5.4359042184239925,4.95549325063851,4.551612547771396
1969-06-01,Three months,5.437969328578651,4.61038447421902,4.352553959712028
1969-05-01,Three months,5.374155985486095,5.127992761003863,4.3045387645107525
1969-04-01,Three months,4.758983353956103,4.8862282298669735,4.0999220138660775
1969-03-01,Three months,4.553022956107,4.861567358341579,3.99949062241917
1969-02-01,Three months,3.4634574022881948,4.159781807915186,3.7742817502223893
1969-01-01,Three months,3.812054447927915,4.306339675290949,3.824275456921342
1968-12-01,Three months,4.009754534259269,4.433494022375917,3.9122011158863623
1968-11-01,Three months,4.592197149578547,4.869644202563284,4.212359789255767
1968-10-01,Three months,4.886084749917763,4.91107215584734,4.311419579962294
1968-09-01,Three months,4.327603686130876,4.595082269103168,4.058401509614382
1968-08-01,Three months,4.226963223722535,4.546723859261537,3.965350196799997
1968-07-01,Three months,4.058559956150232,4.497261537729402,3.6786412568351743
1968-06-01,Three months,4.094571585619899,4.6484740556001825,3.947133689231273
1968-05-01,Three months,4.10812011892836,4.667236104975547,3.867087636719032
1968-04-01,Three months,4.264727845971916,4.891257628775469,3.8287508034828917
1968-03-01,Three months,4.894614083368332,5.209265665559637,4.0860797243297675
1968-02-01,Three months,4.198061104566375,4.5842398187492694,3.8938601363731817
1968-01-01,Three months,3.8834951028798415,4.120866374614329,4.09502096707535
1967-12-01,Three months,3.1207024604962053,3.817224529896035,3.4828076744026912
1967-11-01,Three months,3.717941784790102,4.2658921054068655,3.799640873273124
1967-10-01,Three months,3.635147547071349,4.210193458152234,3.6765266854998493
1967-09-01,Three months,3.884863626896018,4.086438890477684,3.820632363869647
1967-08-01,Three months,3.945043829013084,3.658611168695791,3.5042642754797146
1967-07-01,Three months,3.4523130531848523,3.2978960717477745,3.541563277804343
1967-06-01,Three months,2.7452721462311924,3.0303477774287657,3.075002070839463
1967-05-01,Three months,1.6601521943449438,2.6202719755882953,3.0437538218429547
1967-04-01,Three months,1.3562299110039477,2.463809736315903,2.536556426110489
1967-03-01,Three months,0.6998282058087613,1.7077575063224826,2.6233614891218004
