date,geo,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Policy rate
2022-10-09,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-10,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-11,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-12,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-13,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-14,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-15,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-16,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-17,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-18,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-19,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-20,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-21,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-22,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-23,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-24,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-25,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-26,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-27,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-28,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-29,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-30,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-31,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-31,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-31,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-31,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-31,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-31,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-31,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-31,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-31,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-31,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-31,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-31,Fed,,,,,,,,,,,,,,,,,,3.125
2022-10-31,Fed,,,,,,,,,,,,,,,,,,3.125
2022-11-01,Fed,,,,,,,,,,,,,,,,,,3.125
2022-11-02,Fed,,,,,,,,,,,,,,,,,,3.125
2022-11-03,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-04,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-05,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-06,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-07,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-08,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-09,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-10,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-11,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-12,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-13,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-14,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-15,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-16,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-17,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-18,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-19,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-20,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-21,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-22,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-23,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-24,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-25,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-26,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-27,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-28,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-29,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-30,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-30,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-30,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-30,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-30,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-30,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-30,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-30,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-30,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-30,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-30,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-30,Fed,,,,,,,,,,,,,,,,,,3.875
2022-11-30,Fed,,,,,,,,,,,,,,,,,,3.875
2022-12-01,Fed,,,,,,,,,,,,,,,,,,3.875
2022-12-02,Fed,,,,,,,,,,,,,,,,,,3.875
2022-12-03,Fed,,,,,,,,,,,,,,,,,,3.875
2022-12-04,Fed,,,,,,,,,,,,,,,,,,3.875
2022-12-05,Fed,,,,,,,,,,,,,,,,,,3.875
2022-12-06,Fed,,,,,,,,,,,,,,,,,,3.875
2022-12-07,Fed,,,,,,,,,,,,,,,,,,3.875
2022-12-08,Fed,,,,,,,,,,,,,,,,,,3.875
2022-12-09,Fed,,,,,,,,,,,,,,,,,,3.875
2022-12-10,Fed,,,,,,,,,,,,,,,,,,3.875
2022-12-11,Fed,,,,,,,,,,,,,,,,,,3.875
2022-12-12,Fed,,,,,,,,,,,,,,,,,,3.875
2022-12-13,Fed,,,,,,,,,,,,,,,,,,3.875
2022-12-14,Fed,,,,,,,,,,,,,,,,,,3.875
2022-12-15,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-16,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-17,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-18,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-19,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-20,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-21,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-22,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-23,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-24,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-25,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-26,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-27,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-28,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-29,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-30,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-31,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-31,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-31,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-31,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-31,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-31,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-31,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-31,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-31,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-31,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-31,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-31,Fed,,,,,,,,,,,,,,,,,,4.375
2022-12-31,Fed,2.45999999999999,3.39,4.295,,,,,,,,,,,,,,,
2023-01-01,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-02,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-03,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-04,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-05,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-06,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-07,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-08,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-09,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-10,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-11,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-12,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-13,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-14,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-15,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-16,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-17,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-18,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-19,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-20,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-21,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-22,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-23,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-24,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-25,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-26,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-27,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-28,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-29,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-30,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-31,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-31,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-31,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-31,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-31,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-31,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-31,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-31,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-31,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-31,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-31,Fed,,,,,,,,,,,,,,,,,,4.375
2023-01-31,Fed,,,,,,,,,,,,,,,,,,4.375
2023-02-01,Fed,,,,,,,,,,,,,,,,,,4.375
2023-02-02,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-03,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-04,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-05,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-06,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-07,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-08,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-09,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-10,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-11,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-12,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-13,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-14,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-15,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-16,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-17,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-18,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-19,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-20,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-21,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-22,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-23,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-24,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-25,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-26,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-27,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-28,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-28,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-28,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-28,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-28,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-28,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-28,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-28,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-28,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-28,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-28,Fed,,,,,,,,,,,,,,,,,,4.625
2023-02-28,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-01,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-02,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-03,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-04,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-05,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-06,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-07,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-08,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-09,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-10,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-11,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-12,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-13,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-14,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-15,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-16,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-17,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-18,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-19,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-20,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-21,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-22,Fed,,,,,,,,,,,,,,,,,,4.625
2023-03-23,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-24,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-25,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-26,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-27,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-28,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-29,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-30,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-31,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-31,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-31,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-31,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-31,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-31,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-31,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-31,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-31,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-31,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-31,Fed,,,,,,,,,,,,,,,,,,4.875
2023-03-31,Fed,2.72499999999999,3.37,4.42,4.91500000000001,,,,,,,,,,,,,,
2023-04-01,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-02,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-03,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-04,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-05,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-06,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-07,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-08,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-09,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-10,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-11,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-12,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-13,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-14,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-15,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-16,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-17,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-18,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-19,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-20,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-21,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-22,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-23,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-24,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-25,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-26,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-27,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-28,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-29,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-30,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-30,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-30,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-30,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-30,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-30,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-30,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-30,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-30,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-30,Fed,,,,,,,,,,,,,,,,,,4.875
2023-04-30,Fed,,,,,,,,,,,,,,,,,,4.875
2023-05-01,Fed,,,,,,,,,,,,,,,,,,4.875
2023-05-02,Fed,,,,,,,,,,,,,,,,,,4.875
2023-05-03,Fed,,,,,,,,,,,,,,,,,,4.875
2023-05-04,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-05,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-06,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-07,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-08,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-09,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-10,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-11,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-12,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-13,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-14,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-15,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-16,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-17,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-18,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-19,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-20,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-21,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-22,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-23,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-24,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-25,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-26,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-27,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-28,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-29,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-30,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-31,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-31,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-31,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-31,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-31,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-31,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-31,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-31,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-31,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-31,Fed,,,,,,,,,,,,,,,,,,5.125
2023-05-31,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-01,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-02,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-03,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-04,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-05,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-06,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-07,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-08,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-09,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-10,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-11,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-12,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-13,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-14,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-15,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-16,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-17,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-18,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-19,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-20,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-21,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-22,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-23,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-24,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-25,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-26,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-27,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-28,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-29,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-30,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-30,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-30,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-30,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-30,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-30,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-30,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-30,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-30,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-30,Fed,,,,,,,,,,,,,,,,,,5.125
2023-06-30,Fed,2.875,3.175,4.38500000000001,4.95999999999999,4.875,,,,,,,,,,,,,
2023-07-01,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-02,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-03,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-04,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-05,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-06,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-07,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-08,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-09,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-10,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-11,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-12,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-13,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-14,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-15,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-16,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-17,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-18,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-19,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-20,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-21,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-22,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-23,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-24,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-25,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-26,Fed,,,,,,,,,,,,,,,,,,5.125
2023-07-27,Fed,,,,,,,,,,,,,,,,,,5.375
2023-07-28,Fed,,,,,,,,,,,,,,,,,,5.375
2023-07-29,Fed,,,,,,,,,,,,,,,,,,5.375
2023-07-30,Fed,,,,,,,,,,,,,,,,,,5.375
2023-07-31,Fed,,,,,,,,,,,,,,,,,,5.375
2023-07-31,Fed,,,,,,,,,,,,,,,,,,5.375
2023-07-31,Fed,,,,,,,,,,,,,,,,,,5.375
2023-07-31,Fed,,,,,,,,,,,,,,,,,,5.375
2023-07-31,Fed,,,,,,,,,,,,,,,,,,5.375
2023-07-31,Fed,,,,,,,,,,,,,,,,,,5.375
2023-07-31,Fed,,,,,,,,,,,,,,,,,,5.375
2023-07-31,Fed,,,,,,,,,,,,,,,,,,5.375
2023-07-31,Fed,,,,,,,,,,,,,,,,,,5.375
2023-07-31,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-01,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-02,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-03,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-04,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-05,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-06,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-07,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-08,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-09,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-10,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-11,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-12,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-13,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-14,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-15,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-16,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-17,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-18,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-19,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-20,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-21,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-22,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-23,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-24,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-25,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-26,Fed,,,,,,,,,,,,,,,,,,5.375
2023-08-27,Fed,,,,,,,,,,,,,,,,,,5.375
