date,Week,Macro Mood (week),Macro Mood
1986-05-17,1986-05-17,-0.03153976792516616,-0.02415810705150859
1986-05-10,1986-05-10,-0.02169524208682609,-0.02150046871065435
1986-05-03,1986-05-03,-0.02119226336828178,-0.02157490173000432
1986-04-26,1986-04-26,-0.02220515482576033,-0.02022485276133773
1986-04-19,1986-04-19,-0.02090921456174919,-0.01983796473843217
1986-04-12,1986-04-12,-0.02199297416422599,-0.02050972323941969
1986-04-05,1986-04-05,-0.01579206749361542,-0.02179992898007966
1986-03-29,1986-03-29,-0.02065760273413806,-0.02363334445241863
1986-03-22,1986-03-22,-0.02359624856569931,-0.02525731511236921
1986-03-15,1986-03-15,-0.02715379712686586,-0.02188820548263506
1986-03-08,1986-03-08,-0.02312572938297129,-0.0200377613338193
1986-03-01,1986-03-01,-0.02715348537394037,-0.02146924754438262
1986-02-22,1986-02-22,-0.01011981004676271,-0.01749159731189475
1986-02-15,1986-02-15,-0.01975202053160281,-0.02291816504882333
1986-02-08,1986-02-08,-0.02885167422522458,-0.02267066934166148
1986-02-01,1986-02-01,-0.0112428844439889,-0.02050842130835124
1986-01-25,1986-01-25,-0.03182608099447703,-0.02072344289889979
1986-01-18,1986-01-18,-0.01876203770295541,-0.01656255994120524
1986-01-11,1986-01-11,-0.02020268209198362,-0.0170801991349624
1986-01-04,1986-01-04,-0.0121029708061831,-0.01695572851192761
1985-12-28,1985-12-28,-0.01518254916369881,-0.01811385793459537
1985-12-21,1985-12-21,-0.02083259447798407,-0.01937270866992085
1985-12-14,1985-12-14,-0.01970479959984447,-0.01651996392492515
1985-12-07,1985-12-07,-0.01673548849685412,-0.01537328335941391
1985-11-30,1985-11-30,-0.02021795210500073,-0.01613425278567621
1985-11-23,1985-11-23,-0.00942161549800128,-0.01659300255657393
1985-11-16,1985-11-16,-0.01511807733779952,-0.01858948650419074
1985-11-09,1985-11-09,-0.01977936620190329,-0.01939295462576828
1985-11-02,1985-11-02,-0.02205295118859162,-0.02032185193444478
1985-10-26,1985-10-26,-0.01740755128846855,-0.01760469038114472
1985-10-19,1985-10-19,-0.01833194982410966,-0.01998448193593801
1985-10-12,1985-10-12,-0.02349495543660929,-0.01909955652489668
1985-10-05,1985-10-05,-0.01118430497539136,-0.01784714156791091
1985-09-28,1985-09-28,-0.02692671750764173,-0.01923206164770528
1985-09-21,1985-09-21,-0.01479224817994431,-0.01506532776856038
1985-09-14,1985-09-14,-0.01848529560866623,-0.01470663279447942
1985-09-07,1985-09-07,-0.01672398529456884,-0.01321050421946208
1985-08-31,1985-08-31,-0.01025978199106215,-0.01254173110866225
1985-08-24,1985-08-24,-0.01335746828362047,-0.01231801079182508
1985-08-17,1985-08-17,-0.01250078130859687,-0.01452731785101997
1985-08-10,1985-08-10,-0.0140488928513695,-0.01457678449844274
1985-08-03,1985-08-03,-0.00936490072371348,-0.01785190544484164
1985-07-27,1985-07-27,-0.02219469652040004,-0.02070152552581359
1985-07-20,1985-07-20,-0.01269864789828796,-0.0205580098783791
1985-07-13,1985-07-13,-0.02714937663696508,-0.02235475280330399
1985-07-06,1985-07-06,-0.02076338104760126,-0.01962178704265445
1985-06-29,1985-06-29,-0.02162063393066208,-0.02070385938142444
1985-06-22,1985-06-22,-0.01988561959798755,-0.01805502508110014
1985-06-15,1985-06-15,-0.01621751359436691,-0.01799975216887923
1985-06-08,1985-06-08,-0.02509167040268121,-0.01850505749813262
1985-06-01,1985-06-01,-0.01102529672936489,-0.01769972663426317
1985-05-25,1985-05-25,-0.01966452794910391,-0.01895218952470686
1985-05-18,1985-05-18,-0.01823873491138046,-0.01722412536773495
1985-05-11,1985-05-11,-0.02187034694720339,-0.01550770415981477
1985-05-04,1985-05-04,-0.01603514829113967,-0.01268311680767513
1985-04-27,1985-04-27,-0.0127522713212163,-0.01092618210945141
1985-04-20,1985-04-20,-0.01137305007969972,-0.01070652702140654
1985-04-13,1985-04-13,-0.01057199753864486,-0.01352240932066004
1985-04-06,1985-04-06,-0.00900740949824478,-0.01400804317262442
1985-03-30,1985-03-30,-0.01187365096903681,-0.01621154471980152
1985-03-23,1985-03-23,-0.02263657927671373,-0.01874194565486707
1985-03-16,1985-03-16,-0.01251453294650236,-0.01917444085134223
1985-03-09,1985-03-09,-0.0178214156869532,-0.01934141616754029
1985-03-02,1985-03-02,-0.02199525470929901,-0.01982293162265548
1985-02-23,1985-02-23,-0.02436656006261435,-0.01812342888808361
1985-02-16,1985-02-16,-0.0131824342112946,-0.01414075999900112
1985-02-09,1985-02-09,-0.01974747750741396,-0.01288068573508021
1985-02-02,1985-02-02,-0.01519724377101154,-0.01015695409373479
1985-01-26,1985-01-26,-0.00843588450628437,-0.01077454519314052
1985-01-19,1985-01-19,-0.00814213715561098,-0.01271903125296103
1985-01-12,1985-01-12,-0.00885255094203225,-0.01488847494683584
1985-01-05,1985-01-05,-0.01766760816863449,-0.01854517151601253
1984-12-29,1984-12-29,-0.0162138287455664,-0.01808616438632804
1984-12-22,1984-12-22,-0.0168199119311102,-0.01795161017677268
1984-12-15,1984-12-15,-0.02347933721873901,-0.01804935541282844
1984-12-08,1984-12-08,-0.01583157964989658,-0.01590859757191056
1984-12-01,1984-12-01,-0.01567561190734494,-0.01409164219105476
1984-11-24,1984-11-24,-0.01721089287533325,-0.0123737602683031
1984-11-17,1984-11-17,-0.01491630585506748,-0.01133130771710921
1984-11-10,1984-11-10,-0.00856375812647337,-0.0114521185340674
1984-11-03,1984-11-03,-0.00880408421633831,-0.01247666119110206
1984-10-27,1984-10-27,-0.01304108267055767,-0.01368592661141601
1984-10-20,1984-10-20,-0.01539954912290023,-0.01284022469516093
1984-10-13,1984-10-13,-0.01266192875461201,-0.01192207862272665
1984-10-06,1984-10-06,-0.01364114589759414,-0.01070338561315912
1984-09-29,1984-09-29,-0.00965827500553735,-0.01039140814322213
1984-09-22,1984-09-22,-0.0117269648331631,-0.01036013453311988
1984-09-15,1984-09-15,-0.00778715671634189,-0.0065405863198235
1984-09-08,1984-09-08,-0.01239323601784617,-0.00733808483652107
1984-09-01,1984-09-01,-0.00953318056512837,-0.00359724998799283
1984-08-25,1984-08-25,0.00355122802002241,4.159244011829452e-4
1984-08-18,1984-08-18,-0.01097715078313217,-0.0023443169030699
1984-08-11,1984-08-11,0.00257010337626678,-0.00229394777387195
1984-08-04,1984-08-04,0.00651951699157475,-0.00802485534838863
1984-07-28,1984-07-28,-0.00748973719698898,-0.01472947582776723
1984-07-21,1984-07-21,-0.01077567426634037,-0.01662266869194753
1984-07-14,1984-07-14,-0.02035352692179993,-0.01746291181577501
1984-07-07,1984-07-07,-0.02029896492593964,-0.01835999164462084
1984-06-30,1984-06-30,-0.0150625086537102,-0.0169981640358361
1984-06-23,1984-06-23,-0.0141366467616503,-0.01791254817368531
1984-06-16,1984-06-16,-0.02394184623718323,-0.01930880138822743
1984-06-09,1984-06-09,-0.01485165449080067,-0.01821355932827193
1984-06-02,1984-06-02,-0.01872004520510703,-0.01981126806169273
1984-05-26,1984-05-26,-0.0197216596198188,-0.01632052306599114
1984-05-19,1984-05-19,-0.01956087799736121,-0.01086243902206274
1984-05-12,1984-05-12,-0.02124248942448387,-0.00560781167864999
1984-05-05,1984-05-05,-0.0047570652223007,-6.54045146706764e-4
1984-04-28,1984-04-28,0.00211067655589481,-0.00205984642729529
1984-04-21,1984-04-21,0.00145763137628976,-0.0022488764557346
1984-04-14,1984-04-14,-0.00142742329671093,-0.00572056592995306
1984-04-07,1984-04-07,-0.01038027034465484,-0.00574295571319195
1984-03-31,1984-03-31,0.00135455644213759,-0.00498638953855176
1984-03-24,1984-03-24,-0.01242912652058405,-0.00802169028840833
1984-03-17,1984-03-17,-0.00151698242966649,-0.00809398927216353
1984-03-10,1984-03-10,-0.00735400564609411,-0.00847146996959719
1984-03-03,1984-03-03,-0.01078664655728867,-0.00916046643290675
1984-02-25,1984-02-25,-0.01271832245560484,-0.00711259335537578
1984-02-18,1984-02-18,-0.00302690521940113,-0.0065989702085829
1984-02-11,1984-02-11,-0.01010999149933237,-0.00660560811324302
1984-02-04,1984-02-04,-0.00259515424716479,-0.00509794571590511
1984-01-28,1984-01-28,-0.01066382986843331,-0.00503505904292143
1984-01-21,1984-01-21,-0.0030534568380416,-0.00352392318983552
1984-01-14,1984-01-14,-0.00407934190998075,-0.00432094959170778
1984-01-07,1984-01-07,-0.00234360755523006,-0.00581420469882348
1983-12-31,1983-12-31,-0.00461928645608966,-0.00768166677887753
1983-12-24,1983-12-24,-0.00624156244553064,-0.00683365909829927
1983-12-17,1983-12-17,-0.01005236233844356,-0.00852426656122706
1983-12-10,1983-12-10,-0.00981345587544625,-0.00867462121750711
1983-12-03,1983-12-03,-0.00122725573377661,-0.00738025658382933
1983-11-26,1983-11-26,-0.01300399229724181,-0.01014983157399077
1983-11-19,1983-11-19,-0.01065378096356376,-0.01171693555306649
1983-11-12,1983-11-12,-0.00463599734073513,-0.01294800537447652
1983-11-05,1983-11-05,-0.01230555569442239,-0.01735337200962027
1983-10-29,1983-10-29,-0.01927240821354467,-0.0191779926551365
1983-10-22,1983-10-22,-0.01557806024920387,-0.01936585866782276
1983-10-15,1983-10-15,-0.02225746388131013,-0.02023597370450548
1983-10-08,1983-10-08,-0.0196040382764873,-0.01876005014817974
1983-10-01,1983-10-01,-0.02002387226428973,-0.01530902970937747
1983-09-24,1983-09-24,-0.01905852039593475,-0.01372832889412701
1983-09-17,1983-09-17,-0.01635376965600719,-0.0121415411641578
1983-09-10,1983-09-10,-0.00579995652127822,-0.00394061784098567
1983-09-03,1983-09-03,-0.0137010690032879,-0.00536369807000916
1983-08-27,1983-08-27,-0.01271136947605788,-0.02136340653023728
1983-08-20,1983-08-20,0.01644992363668131,-0.02860890852048183
1983-08-13,1983-08-13,-0.01149227743737219,-0.03886782673442669
1983-06-11,1983-06-11,NA,NA
1983-06-04,1983-06-04,-0.04169337743703606,-0.02879233079807776
1983-05-28,1983-05-28,-0.02458574921909812,-0.01999258535931168
1983-05-21,1983-05-21,-0.02133122884189218,-0.01628379405565228
1983-05-14,1983-05-14,-0.02755896769428469,-0.01324590613309889
1983-05-07,1983-05-07,-0.00649439568197173,-0.00633181557421813
1983-04-30,1983-04-30,-0.00975058400446052,-0.00865402532772251
1983-04-23,1983-04-23,-0.00917967715167864,-0.01043796891294845
1983-04-16,1983-04-16,9.739454123836737e-5,-0.01339115986201601
1983-04-09,1983-04-09,-0.01578323469598925,-0.01989050901342731
1983-04-02,1983-04-02,-0.01688635834536427,-0.02248440325926149
1983-03-26,1983-03-26,-0.02099244094794889,-0.02460278957314572
1983-03-19,1983-03-19,-0.02590000206440683,-0.02873926819682581
1983-03-12,1983-03-12,-0.02615881167932597,-0.0281521337798101
1983-03-05,1983-03-05,-0.02535990360090119,-0.02836989825665093
1983-02-26,1983-02-26,-0.03753835544266927,-0.02982256400025468
1983-02-19,1983-02-19,-0.02355146439634397,-0.02859101244613119
1983-02-12,1983-02-12,-0.0270298695866893,-0.02775959971038087
1983-02-05,1983-02-05,-0.0311705665753162,-0.02554625336678265
1983-01-29,1983-01-29,-0.03261214922617526,-0.02240338597928216
1983-01-22,1983-01-22,-0.02022581345334272,-0.01991486651548004
1983-01-15,1983-01-15,-0.01817648421229641,-0.02033396199869851
1983-01-08,1983-01-08,-0.01859909702531425,-0.02251745917217983
1983-01-01,1983-01-01,-0.02265807137096677,-0.02343095954910115
1982-12-25,1982-12-25,-0.02190219538621662,-0.02579276560358559
1982-12-18,1982-12-18,-0.02691047290622165,-0.02743055992898896
1982-12-11,1982-12-11,-0.02225309853299956,-0.02740622072513783
1982-12-04,1982-12-04,-0.03210529558890455,-0.029159659083003
1982-11-27,1982-11-27,-0.02845337268783008,-0.02707486582650955
1982-11-20,1982-11-20,-0.02681311609081714,-0.02909611790665191
1982-11-13,1982-11-13,-0.02926685196446025,-0.02876560969837867
1982-11-06,1982-11-06,-0.02376612256293073,-0.02706422351027806
1982-10-30,1982-10-30,-0.0365383810083995,-0.02592508514831758
1982-10-23,1982-10-23,-0.02549108325772419,-0.02623184572773411
1982-10-16,1982-10-16,-0.02246130721205782,-0.02396995032838749
1982-10-09,1982-10-09,-0.01920956911508881,-0.02386668151370775
1982-10-02,1982-10-02,-0.03776542332606562,-0.02795936652459484
1982-09-25,1982-09-25,-0.01644350166033771,-0.02449805535192314
1982-09-18,1982-09-18,-0.02204823195333885,-0.0246049316337671
1982-09-11,1982-09-11,-0.03558030915863717,-0.02510457151498191
1982-09-04,1982-09-04,-0.02392017863537881,-0.0233283867604015
1982-08-28,1982-08-28,-0.01687100678771358,-0.02495844314453396
1982-08-21,1982-08-21,-0.02404679147819809,-0.02903882613966316
1982-08-14,1982-08-14,-0.02847557014031549,-0.02785215335543367
1982-08-07,1982-08-07,-0.03044040417190867,-0.0265790289669313
1982-07-31,1982-07-31,-0.03319253876823038,-0.0270999879997471
1982-07-24,1982-07-24,-0.01930010034128014,-0.02613440771300888
1982-07-17,1982-07-17,-0.02338307258630602,-0.02745850111691641
1982-07-10,1982-07-10,-0.03252424030317184,-0.0293310263903434
1982-07-03,1982-07-03,-0.0293302176212775,-0.02960447558389978
1982-06-26,1982-06-26,-0.02459647395691027,-0.02917656015737839
1982-06-19,1982-06-19,-0.03087317368001399,-0.02902617839000926
1982-06-12,1982-06-12,-0.03361803707739736,-0.02864272123814752
1982-06-05,1982-06-05,-0.02761855591519193,-0.02593075706920344
1982-05-29,1982-05-29,-0.02399494688743378,-0.02429188810630532
1982-05-22,1982-05-22,-0.02933934507256699,-0.02490036878516977
1982-05-15,1982-05-15,-0.02277018040162108,-0.02216963559332403
1982-05-08,1982-05-08,-0.02106308006359943,-0.02078286862705304
1982-05-01,1982-05-01,-0.0264288696028916,-0.02011208295508476
1982-04-24,1982-04-24,-0.01841641230518399,-0.01866778765723567
1982-04-17,1982-04-17,-0.01722311253653713,-0.01741739997188981
1982-04-10,1982-04-10,-0.01837993737572633,-0.01958897308591393
1982-04-03,1982-04-03,-0.02065168841149524,-0.02109132899404734
1982-03-27,1982-03-27,-0.01341486156380055,-0.02221162654585749
1982-03-20,1982-03-20,-0.02590940499263362,-0.0269410264930759
1982-03-13,1982-03-13,-0.02438936100825997,-0.02673008385897995
1982-03-06,1982-03-06,-0.02513287861873582,-0.02693417039101274
1982-02-27,1982-02-27,-0.03233246135267417,-0.02644065449710558
1982-02-20,1982-02-20,-0.02506563445624984,-0.0232906157004218
1982-02-13,1982-02-13,-0.02520570713639113,-0.02179836776915503
1982-02-06,1982-02-06,-0.02315881504310718,-0.02145399903129936
1982-01-30,1982-01-30,-0.01973230616593907,-0.02033713483637134
1982-01-23,1982-01-23,-0.01909664273118276,-0.02054612781511544
1982-01-16,1982-01-16,-0.02382823218496843,NA
1982-01-09,1982-01-09,-0.01869135826339509,NA
1982-01-02,1982-01-02,-0.02056827808091549,NA
